'duration','end_of_fade_in','key','loudness','start_of_fade_out','tempo','artist_familiarity','artist_hotttnesss','release_7digitalid','song_hotttnesss'
138.55302,0.0,6,-13.816,135.326,130.231,0.4002960349203375,0.39134245187534317,500031,0.0
236.19873,0.0,0,-15.967,215.342,241.818,0.8320117706473318,0.6430722926109408,198434,0.48253537879702418
147.43465,0.496,10,-3.124,142.994,93.033,0.5887819593694067,0.41540895186750293,31407,0.23993682440382563
188.08118,0.067,5,-4.905,188.081,139.115,0.8421933500213756,0.5504228248591988,748094,0.42744657148843085
277.55057,0.0,11,-8.525,274.146,87.468,0.7038238898664649,0.4647360606954702,783787,0.86424883058845414
199.67955,2.514,11,-12.256,196.342,80.472,0.6386404057423517,0.4608434825896651,132684,0.39200877147130697
240.71791,0.235,8,-5.281,229.918,123.998,0.6180027149087712,0.3494763271978497,131510,0.20221697433354605
198.42567,1.127,4,-7.958,187.35,175.954,0.6148709339199385,0.6282464191914875,539435,0.54800562051972279
227.082,0.473,0,-15.525,214.727,157.087,0.46359371861967325,0.36773193521021486,161800,0.37253003936607959
173.08689,0.181,4,-3.39,165.036,90.645,0.5253329136601428,0.38339432219425473,129349,0.35897652643959738
304.19546,0.17,2,-10.366,283.852,114.528,0.5451592956008632,0.35155586118563925,6968,0.21508031850922793
370.85995,0.0,5,-8.816,370.86,60.15,0.47902340973675245,0.31730396622749146,470948,0.21508031850922793
270.39302,0.151,2,-5.204,270.393,102.922,0.55205380333855,0.3413762676298949,22455,0.6971815422849269
273.13587,0.206,2,-7.387,258.485,109.965,0.6317025616094519,0.45821074150211255,226414,0.66941309813844119
217.88689,0.0,2,-4.163,217.887,97.594,0.756063870842891,0.4914688816374959,519747,0.30168175673163627
270.73261,0.339,4,-8.6,261.416,189.288,0.6938838526148974,0.49109945330583543,195247,0.4541929882180224
228.8322,0.27,1,-8.999,225.686,196.196,0.38983755607288795,0.3384002480697542,235684,0.0
170.4224,0.0,1,-5.681,160.833,130.164,0.5140642764185136,0.3956275143166047,581079,0.0
272.14322,0.978,9,-9.159,260.777,118.834,0.611726027444691,0.36199228802511024,614814,0.31356211424793418
119.40526,0.183,7,-10.775,110.196,101.306,0.8312536499643949,0.6014272039115601,234342,0.7590683433012374
244.45342,4.18,9,-9.015,231.288,160.017,0.4111908262480923,0.2831826098172369,269267,0.20283189125785961
194.40281,2.276,0,-8.351,183.948,164.359,0.8176351463612579,0.5640059858207765,22419,0.41373983586010971
133.25016,0.241,10,-13.77,124.024,207.238,0.73120804716564,0.5475067753178748,199800,0.31276991953042571
240.40444,0.306,7,-17.271,232.966,123.784,0.42572365804650586,0.0,321903,0.0
108.19873,0.121,0,-13.323,104.455,95.264,0.6242524993308587,0.4621901045907786,304405,0.78958341704847002
313.15546,0.479,11,-3.528,301.54,98.927,0.528308348622489,0.5121972430113413,240644,0.62483353355565641
174.23628,0.0,11,-9.79,174.236,206.941,0.6559214175882668,0.5783016335967479,41136,0.62406157128528505
201.24689,0.821,0,-8.146,191.048,111.223,0.8030873549481594,0.5018259436544124,123782,0.476435219642529
329.35138,2.844,2,-17.816,304.21,139.905,0.6247237675785525,0.4035096733630853,59794,0.33470654906922059
153.23383,0.072,8,-6.754,136.353,131.639,0.8239100873585845,0.549749651587439,710826,0.4541929882180224
379.402,0.0,11,-7.224,374.474,131.986,0.3832942263358359,0.3282804091088626,432951,0.0
221.20444,0.259,1,-9.467,210.495,134.192,0.5706096582245511,0.3898771264212854,484445,0.22594027316431489
147.64363,0.328,2,-8.441,142.501,101.241,0.42429413010909,0.3272396060497089,384191,0.30804515173625696
200.9073,0.0,4,-13.613,200.907,127.463,0.6567597878169679,0.4104772001409885,143812,0.50403434080544107
246.96118,0.067,9,-15.02,240.344,97.065,0.4858832058048417,0.2822214801855799,286324,0.41912589295915581
168.30649,0.444,11,-7.207,151.069,149.527,0.6010690522149722,0.3591859927517973,234871,0.37952332442218817
301.19138,2.606,5,-7.488,288.729,95.929,0.9349352673982083,0.7870054686892299,289807,0.62344844882152306
203.54567,0.421,11,-16.487,193.329,95.543,0.6795192077928062,0.491828704353138,291752,0.21508031850922793
186.8273,0.381,1,-16.508,174.904,96.616,0.48133474815103405,0.36988422313760627,641414,0.0
264.6722,0.0,10,-3.779,264.672,147.91,0.6142617638576565,0.41741302397052693,263217,0.40698028422356558
214.33424,0.119,2,-4.469,208.538,160.109,0.9379647503973342,0.5666228875581625,491293,0.34580223396532944
213.7073,0.324,8,-7.754,196.423,112.051,0.5657387804127691,0.3695057504791091,237975,0.29987748827397781
289.12281,0.0,0,-6.724,271.192,89.296,0.6872944633353961,0.5171704806315667,15569,0.26586104921065007
324.25751,0.148,11,-15.969,314.479,89.88,0.5303556678749041,0.39717904259160935,467076,0.26586104921065007
54.12526,0.421,2,-16.453,49.842,85.875,0.8627954137489581,0.6002824907473767,13824,0.52482225819051131
322.19383,0.389,3,-5.815,316.923,84.639,0.43689471769780286,0.3634668864790582,493116,0.53172209842130014
221.93587,0.09,4,-13.035,221.936,121.615,0.5371605629718418,0.3828430622091098,24000,0.42744657148843085
270.00118,0.374,10,-17.793,260.899,151.997,0.4190837765958047,0.3449688462152366,533238,0.55270511390461041
258.42893,0.177,10,-13.63,227.944,100.02,0.552742313522791,0.34459281657928165,411583,0.55270511390461041
280.0322,0.0,2,-7.625,273.032,150.061,0.552742313522791,0.34459281657928165,411583,0.0
81.71057,0.0,2,-23.465,74.884,244.268,0.6098164034430794,0.5603808051579506,365385,0.30416950343527516
260.17914,0.345,0,-6.076,236.449,61.593,0.6872944633353961,0.5171704806315667,16044,0.43139461111414135
164.25751,0.0,7,-13.427,159.742,91.517,0.3822806895959408,0.3180206467909012,589124,0.0
398.54975,0.0,4,-6.492,389.532,87.527,0.6545949824426542,0.3963562369451036,546323,0.0
443.37587,0.0,9,-4.28,433.389,85.321,0.5472281478297538,0.364787348408113,245245,0.49271363957256076
393.84771,0.247,10,-9.857,379.635,124.043,0.7917616955669731,0.4744281728989324,707597,0.30416950343527516
223.26812,0.0,10,-7.532,217.066,100.404,0.7963370594985002,0.5829215764506247,483589,0.62406157128528505
121.73016,0.0,2,-13.399,121.73,121.47,0.5578751684218033,0.3593247265042633,255583,0.0
199.94077,0.206,11,-6.469,197.265,101.786,0.7722926474184036,0.5421751655888957,23370,0.43139461111414135
171.62404,0.511,7,-11.212,168.246,150.95,0.6059472299047571,0.3842902280818292,86266,0.0
287.9473,0.0,9,-8.212,277.653,132.106,0.47736475248353516,0.33750728916593725,148550,0.50338123620631914
325.04118,0.362,9,-12.269,300.437,110.651,0.28393322496953244,0.25619508901043286,61900,0.0
234.44853,0.956,5,-9.878,229.471,149.689,0.5289321621723548,0.42498392804946905,243391,0.42512465831305757
257.95873,0.195,2,-10.983,241.47,103.77,0.6453679560153077,0.4230219215750594,23964,0.40723301490110481
315.08853,0.653,7,-12.93,300.292,118.606,0.7068276713044582,0.4161730646266773,39958,0.59116142544073147
77.60934,2.699,5,-17.944,72.15,82.556,0.6293018056764849,0.45077989068682317,63904,0.26695518627553855
481.48853,0.25,0,-15.466,444.929,137.51,0.5320695697982138,0.3078629003228008,24364,0.0
413.04771,0.247,7,-7.55,398.791,130.103,0.5598275317945155,0.3677447423876351,195243,0.54289874329108623
262.84363,0.486,7,-12.266,255.466,153.909,0.32570077099924793,0.37383289436536393,630508,0.0
291.57832,0.0,0,-10.073,291.578,113.837,0.7869212313686974,0.49530669341111583,138404,0.68747064090900167
200.07138,0.095,9,-4.737,187.826,162.909,0.4727702742433131,0.3494579290257509,282970,0.48213758506501503
252.9171,0.0,2,-7.742,248.535,221.796,0.32247608229120206,0.2547464398514403,401881,0.0
302.28853,0.148,10,-4.621,285.124,120.72,0.8392976775681696,0.7188914556702095,14381,0.5159636307203983
302.49751,0.218,7,-8.589,292.728,190.01,0.7315905924570357,0.4985636112679809,68099,0.54523029389836131
47.46404,0.595,0,-11.088,43.752,72.685,0.6653221619060184,0.3942171989010042,234425,0.55718776751863441
183.48363,0.125,11,-8.794,173.552,112.006,0.4980571227641643,0.28168422732571735,18349,0.0
229.53751,0.0,5,-5.426,221.431,139.629,0.831240276991066,0.7257460818523215,279403,0.54867805556796079
194.7424,0.211,11,-7.347,194.742,187.284,0.5254919176075387,0.33353892446888,226013,0.0
210.18077,0.287,9,-10.893,194.56,189.859,0.6168845440365633,0.34384449941445117,43791,0.0
439.17016,0.107,0,-15.037,432.843,124.05,0.45712079660155785,0.3801544645883343,125616,0.28848164265602888
216.99873,0.0,10,-5.464,208.834,91.988,0.6220796469013531,0.46803252796762473,246608,0.51321914162811966
117.68118,0.757,7,-9.31,113.029,98.293,0.5972871783303596,0.36749699613460163,632916,0.42744657148843085
330.63138,0.2,0,-8.875,316.198,167.871,0.291433259678306,0.1903461623519362,250402,0.36841373266696498
202.94485,0.0,9,-7.014,202.945,150.418,0.32247608229120206,0.2547464398514403,426842,0.0
175.25506,0.0,4,-11.951,175.255,152.942,0.7078399684415906,0.5324458709594074,28253,0.75471633159709861
188.1073,0.73,9,-9.992,188.107,117.634,0.8180420443725366,0.6389063767175533,856,0.71374994424798388
146.23302,0.375,0,-13.261,137.66,112.884,0.6512975404193961,0.41787057814887635,22061,0.21508031850922793
141.06077,0.0,4,-13.425,136.661,181.018,0.551502069088444,0.3517177511209014,741421,0.0
41.16853,0.328,4,-20.678,39.027,89.483,0.4531200834872984,0.3684550906517637,656517,0.32405869921384678
293.95546,4.452,1,-11.708,284.619,112.281,0.5141116915064601,0.34620216014102156,331468,0.0
170.23955,0.0,2,-8.714,165.169,119.693,0.4097966205990625,0.2663430816204065,141840,0.0
265.29914,0.351,0,-10.312,251.298,169.131,0.565624721495558,0.3990902392939598,463162,0.21508031850922793
357.642,0.194,11,-10.851,350.79,114.313,0.7407966321659866,0.5557416730659576,614972,0.21508031850922793
201.42975,0.282,0,-12.396,185.789,173.903,0.49080475532657125,0.3720511322504106,641925,0.75070119773956345
177.76281,0.061,8,-8.335,171.862,148.03,0.32570077099924793,0.37383289436536393,765819,0.0
228.44036,0.0,1,-6.923,212.068,95.932,0.5779737529033651,0.3683367822461324,295268,0.5114243256864599
295.33995,0.243,11,-5.676,285.292,161.868,0.7309590855000573,0.4814269364777582,284327,0.53337087831586716
170.762,0.295,10,-23.086,161.547,112.4,0.5187439585798745,0.34128872330078414,46706,0.0
239.0722,0.13,7,-7.427,235.247,152.887,0.5414049686341038,0.4464456618279216,805762,0.61045737497524311
163.7873,0.403,11,-20.32,152.108,120.039,0.46731892192565355,0.34668379451424397,65525,0.0
174.81098,0.0,2,-9.315,170.945,110.065,0.41286748803742285,0.2386963500981182,815649,0.31956598688286503
341.65506,0.427,9,-22.404,324.046,136.778,0.5772760891324358,0.37693998444161575,530856,0.57972874861393564
368.1171,0.496,9,-12.157,351.539,58.387,0.5287500603890649,0.40022175639897006,92091,0.27845917877986076
253.57016,0.223,4,-7.268,241.162,155.827,0.5968348256964625,0.414609584706623,273665,0.0
160.46975,0.526,0,-13.579,152.073,189.782,0.47498345822785915,0.43525232354235893,503121,0.60649135284544275
317.83138,0.784,0,-14.989,307.949,174.059,0.7549176454508227,0.5074642431149818,279028,0.76130321808944557
191.39873,0.241,2,-9.316,180.703,111.829,0.7161017052367913,0.5145233784406406,15742,0.67823592540948463
449.2273,0.0,2,-20.101,417.158,106.307,0.5439365518845259,0.4303002791079415,371780,0.27077599894632748
286.30159,0.183,7,-8.204,276.683,109.253,0.9349352673982083,0.7870054686892299,411594,0.68244912423155502
236.87791,0.0,1,-5.564,220.955,123.382,0.5545485497819551,0.411545813621729,555515,0.55316675350079247
167.00036,4.661,9,-10.62,164.38,139.628,0.5584812529779845,0.37632596022927123,633245,0.26033824256743049
262.21669,2.038,6,-6.4,234.08,132.998,0.7906959390804409,0.5081770851783957,58666,0.66846625787027092
111.49016,0.148,9,-8.889,111.49,115.763,0.46070198275739216,0.40439264015477133,132829,0.28848164265602888
225.04444,0.572,1,-7.983,217.797,135.706,0.4130268847551261,0.2782635398371414,554525,0.38742406035692956
724.92363,0.0,6,-13.026,708.812,112.47,0.7613622384458618,0.4671106485845494,22901,0.40148671142756037
220.78649,0.345,1,-5.839,217.403,97.054,0.5838411220182581,0.37187815524297985,46777,0.40148671142756037
108.12036,0.0,0,-4.926,105.198,198.201,0.6666527987413176,0.5542914890128156,297570,0.35528553642308941
267.10159,0.47,5,-16.359,255.64,151.728,0.330647051543128,0.27326920934385807,804467,0.24509741423379555
153.33832,0.166,8,-30.925,140.487,44.407,0.5052373106638819,0.31311974443621077,259768,0.0
213.55057,0.0,8,-5.098,208.219,123.944,0.5831076361289791,0.3439639107143764,110295,0.46899778764525596
160.49587,0.206,0,-4.173,157.901,196.201,0.9099575227418693,0.6092621360015158,284355,0.74574338811796226
176.40444,0.198,9,-10.844,165.75,86.366,0.6262083425640174,0.42427111444565735,10313,0.4081108835105221
262.45179,0.467,9,-8.436,253.26,166.029,0.5691315861983045,0.3994927874638357,386773,0.49542150224657205
295.49669,0.0,2,-11.596,284.886,117.007,0.5854340097196036,0.375367266726902,812979,0.37598430150044215
243.25179,0.189,5,-6.585,220.996,155.757,0.5775327466836254,0.3274217053204881,803488,0.36727341580934564
291.02975,0.102,0,-13.739,286.296,209.581,0.6430166662617105,0.46151720449793504,285394,0.42512465831305757
319.32036,0.566,9,-9.63,314.921,127.98,0.5084959132612856,0.40576703295743805,67179,0.43483809026085618
310.80444,0.0,6,-10.311,310.804,87.618,0.8345385855902719,0.4773108810670025,445429,0.81202929746720454
244.92363,0.204,11,-6.165,240.309,88.566,0.5777733372917061,0.2984483114383103,709587,0.0
128.62649,2.345,9,-10.297,128.626,138.54,0.6880033488369731,0.4693403742592461,29803,0.50964096555180449
207.09832,0.0,5,-9.483,192.232,110.509,0.6316626720677063,0.4570729531813909,413569,0.66144522290253482
208.50893,0.137,0,-8.28,201.12,100.002,0.692655872870637,0.4343463055601184,185791,0.58892216755590654
180.89751,0.0,9,-7.279,173.25,101.664,0.625443262043877,0.4315269192148132,231080,0.49080848763126594
191.55546,0.148,4,-9.618,182.462,94.895,0.5760441727172667,0.360829937368727,212957,0.37952332442218817
194.97751,0.216,7,-10.098,189.283,117.939,0.5227140752907256,0.3858666236406792,303281,0.60211998990575477
141.16526,0.0,9,-4.644,131.512,197.471,0.46214060020703507,0.32138373011129995,504423,0.4719711717935417
460.69506,0.061,7,-9.66,410.738,102.572,0.46096129298474203,0.1661729025936233,352603,0.24906579485370342
245.96853,0.084,3,-4.301,238.51,100.013,0.8302362167035976,0.5692399537354433,204476,0.77481624414563277
344.05832,0.0,7,-10.634,325.538,167.753,0.5889320858529523,0.34936636110900054,309890,0.26586104921065007
297.66485,0.068,7,-6.454,288.624,215.349,0.5870296257980913,0.4108507871165923,512536,0.34580223396532944
255.73832,0.38,5,-6.137,234.887,143.881,0.8598733119890262,0.5330853751571502,129267,0.66841936937046931
219.95057,0.0,9,-17.493,215.226,88.04,0.2596329272951822,0.0,583014,0.0
207.77751,5.642,7,-5.922,207.778,101.994,0.5430611433753401,0.3533647670234757,329764,0.61736561757178177
189.20444,0.369,5,-3.11,186.578,149.998,0.8878671286303795,0.5963503376386131,502757,0.65004183779660607
327.1571,11.802,1,-5.234,323.5,138.657,0.711893841289885,0.5351630421238075,150174,0.55316675350079247
281.28608,0.223,7,-15.776,265.81,116.933,0.6350878112623854,0.40650824851981693,60420,0.33470654906922059
188.39465,0.206,1,-11.398,183.182,125.181,0.5133176536709401,0.2776405887129925,373791,0.0
289.74975,0.0,10,-6.937,278.018,122.038,0.8029253954519542,0.528614974324017,295705,0.61569936693307925
586.29179,7.645,3,-21.052,563.769,62.008,0.5343922941001787,0.34517431863973785,327857,0.22509597383833704
246.69995,0.16,0,-9.113,246.7,169.193,0.5605579839038146,0.45278947675222264,463504,0.21508031850922793
175.41179,0.142,9,-7.497,172.832,96.703,0.6906262561196315,0.4208018495070056,610259,0.73499657339669644
316.3424,0.0,4,-4.775,316.342,105.486,0.5584758161805727,0.4078879696190767,219309,0.52482225819051131
262.73914,0.351,9,-8.133,255.507,100.005,0.606157334724511,0.3280462659405008,478504,0.0
198.63465,0.0,0,-9.384,194.943,97.812,0.5779737529033651,0.3683367822461324,47201,0.49770580953734467
301.50485,5.172,7,-7.006,285.826,137.953,0.4996804230125451,0.32346228667373755,535173,0.34092275586437804
258.40281,2.078,4,-8.647,244.175,83.195,0.4417997554505264,0.7551499130578622,52787,0.0
232.48934,4.998,7,-17.181,209.694,129.233,0.5567508230551141,0.3615879415321665,346205,0.0
249.18159,0.09,1,-6.297,235.224,84.797,0.7379725284001423,0.555968803751809,299156,0.60115478713126624
168.28036,0.392,8,-8.079,160.885,96.447,0.25725152169122895,0.138461596356064,660033,0.25376170740775583
196.25751,0.2,0,-15.062,193.469,106.153,0.5714228015866021,0.42335610609447943,463581,0.4719711717935417
208.79628,0.0,7,-9.28,201.671,125.04,0.5891748758775349,0.4422857823914656,677898,0.0
217.57342,0.175,0,-10.786,207.314,186.44,0.8183193591388943,0.667294595643469,358348,0.49271363957256076
233.03791,2.757,5,-4.329,219.974,131.059,0.4553718550323032,0.3138666001571988,359463,0.21508031850922793
206.8371,0.0,2,-5.653,199.924,163.604,0.7734913244983689,0.5004591506589332,119880,0.60547354031939959
241.24036,2.27,3,-8.077,228.711,153.474,0.6632296875667867,0.4021670475170316,26319,0.6377832856518485
176.43057,0.688,10,-8.504,164.711,112.613,0.787877770105966,0.5432255210454612,602106,0.0
404.68853,0.0,6,-8.45,367.578,88.132,0.46471508340165907,0.28423446680720116,587309,0.21508031850922793
295.13098,0.143,9,-12.512,284.003,147.087,0.573612399374637,0.37225120793006455,762408,0.33470654906922059
119.53587,1.03,6,-11.991,115.136,122.089,0.4529225949636801,0.0,483420,0.0
259.18649,0.662,0,-9.073,251.913,127.974,0.6665640069793988,0.4586463723826615,236514,0.6406840303493887
333.87057,0.0,11,-7.135,324.22,130.026,0.6919731192813398,0.3966195656003381,152889,0.66750613883452159
238.07955,0.0,5,-20.519,233.761,98.9,0.6256343816115406,0.4168717661517543,420544,0.41598311828845852
208.40444,0.073,1,-10.223,200.916,127.434,0.5810289831955022,0.3485530284354946,239294,0.40511572169138649
241.50159,0.345,2,-2.818,220.259,163.393,0.6088248054637592,0.42865098878987407,612184,0.5114243256864599
214.96118,0.345,6,-9.183,206.17,130.023,0.4328779204598989,0.30053105750262227,246752,0.0
279.53587,0.119,8,-5.852,276.544,129.962,0.576164587420235,0.439292039978841,38475,0.0
202.05669,0.0,7,-10.319,194.473,70.759,0.6815813054346181,0.47940767557514763,10148,0.53172209842130014
222.32771,0.328,9,-6.611,210.088,88.024,0.5086362291338029,0.3721191186306522,72103,0.48280427552970673
234.05669,3.39,7,-3.398,228.496,100.482,0.9289369261885644,0.5985554118943955,528599,0.75058306648365369
350.64118,0.113,7,-21.339,335.256,132.888,0.6380733763602572,0.4179673472629846,244794,0.29098817852847181
241.03138,0.0,7,-7.561,236.28,125.653,0.7734913244983689,0.5004591506589332,774026,0.66653237909426755
240.61342,0.311,10,-4.225,227.149,103.832,0.7379725284001423,0.555968803751809,298352,0.54289874329108623
271.43791,0.094,1,-13.017,267.726,167.885,0.6282744489330068,0.42883453621653383,238242,0.4432913119053975
198.53016,0.374,0,-5.233,189.98,185.452,0.7497969594005849,0.5515524551563505,251204,0.0
199.75791,0.328,9,-16.603,195.146,143.764,0.6242003276351012,0.3690768705489907,311098,0.26586104921065007
328.6722,0.0,0,-7.437,308.407,99.998,0.4671375506977614,0.3084860991203661,701307,0.1996827527957479
201.40363,0.0,7,-7.606,192.824,121.691,0.7242849266433012,0.5013606133308892,25838,0.48392814771295284
159.58159,0.0,10,-8.863,153.884,83.985,0.5666404208397303,0.39974166746146406,503553,0.0
455.44444,0.485,8,-3.277,442.032,134.07,0.4672359160951003,0.4225876607355313,789783,0.42870226252325938
225.12281,0.0,11,-4.808,207.697,134.734,0.9184517888889826,0.8289063015404353,336537,0.85382889279881724
490.86649,0.119,10,-5.007,484.206,82.005,0.0,0.47680335353388514,513000,0.21508031850922793
227.94404,0.0,4,-6.221,213.879,93.859,0.524878486541168,0.36741233742016544,53676,0.40148671142756037
113.81506,0.16,7,-10.955,109.36,87.714,0.41424422917234577,0.28737003459245986,686742,0.0
219.01016,2.339,9,-6.968,202.548,88.002,0.5994647627472443,0.39274731080277514,479760,0.5114243256864599
248.16281,0.0,7,-11.476,243.711,110.494,0.5578578500456283,0.36982344721963717,715143,0.0
274.15465,0.467,9,-10.377,250.665,140.449,0.6453679560153077,0.4230219215750594,23964,0.51225365430330516
298.55302,0.514,5,-24.81,290.836,89.518,0.5344643522287597,0.36868937254805195,379517,0.37598430150044215
147.25179,0.0,8,-10.978,140.696,105.653,0.5422998843903899,0.3509282709771781,322043,0.0
348.02893,0.189,9,-8.022,327.454,95.787,0.5083599025668306,0.3804946211294025,762480,0.24816662402461448
160.62649,0.201,4,-8.211,147.342,161.991,0.7714921495221693,0.5173422859533258,278700,0.37253003936607959
153.52118,0.107,0,-22.377,145.908,91.568,0.25110474181185727,0.11988762173866001,551858,0.1922643816392289
179.64363,2.473,11,-10.375,174.597,131.986,0.5357025281303791,0.3849861165778121,441344,0.4733465411087876
218.122,0.235,2,-6.47,207.755,84.978,0.6740231561759062,0.441537878476653,133543,0.55465476746561182
251.50649,0.223,9,-10.347,240.605,127.369,0.6849948965806557,0.41551708285972627,304975,0.33470654906922059
238.21016,0.067,11,-9.02,233.935,122.166,0.6042587284435574,0.4610230157261765,71368,0.55654110350485531
264.69832,0.0,1,-16.326,256.255,83.897,0.24113375341058682,0.41643518358517334,445182,0.0
228.15302,0.328,9,-5.705,221.24,130.923,0.510098894399033,0.3477495590121899,272060,0.20221697433354605
358.60853,2.264,7,-6.663,342.552,133.058,0.6174214066397045,0.44925387694771113,279664,0.0
258.7424,0.136,7,-7.355,249.481,75.064,0.6759195565215971,0.5110543538982074,777947,0.25383473613223129
159.16363,0.38,0,-11.261,154.68,84.907,0.594464632807191,0.3645865754085436,619464,0.53557522229741672
300.82567,0.0,0,-12.574,300.826,137.663,0.334456512170269,0.2168288859860431,86259,0.36841373266696498
386.19383,0.177,7,-8.087,386.194,140.185,0.7225705735101466,0.4998263135401019,691752,0.67554672802591975
162.95138,0.442,5,-12.673,154.024,162.133,0.5982371324954726,0.36368783982733144,171957,0.21204540548371908
314.5922,3.895,9,-14.881,296.153,141.975,0.639396479556684,0.43094204343555065,149791,0.76130321808944557
475.21914,0.0,3,-8.316,455.593,124.562,0.5820347959534041,0.4690559757440672,780921,0.0
141.73995,0.491,2,-11.756,136.615,119.271,0.4506459971150351,0.3315347514153216,760072,0.30416950343527516
209.73669,0.125,2,-5.324,193.167,150.575,0.6091819919205147,0.5092430986786269,64501,0.59448337860443035
168.01914,0.403,8,-14.517,163.463,77.072,0.5116634453722071,0.40977899776259186,41649,0.0
243.43465,0.345,7,-8.864,227.515,216.557,0.5163803399025109,0.40536080046519324,446698,0.40511572169138649
402.36363,0.0,6,-5.454,402.364,122.838,0.8440850613953652,0.7136698195798281,15555,0.52878248094258773
173.73995,0.206,2,-10.713,167.12,119.763,0.5109287026358955,0.38955338756808916,50589,0.41373983586010971
289.77587,0.113,0,-11.992,279.829,92.433,0.5209330793305875,0.2060203719845676,239051,0.43965465970686407
201.27302,0.346,5,-3.892,192.557,125.562,0.6128375038274145,0.4822988321304963,631067,0.26477197240558864
60.70812,0.102,11,-7.063,58.636,200.617,0.3512692911825123,0.0,702264,0.21508031850922793
338.72934,0.0,1,-6.988,331.564,83.573,0.0,0.39909855771484765,476059,0.53557522229741672
235.98975,0.0,1,-7.557,233.72,85.865,0.705491779875456,0.39345711137576006,109835,0.56759172504239119
211.1473,0.194,0,-8.958,204.487,194.283,0.6968168917909224,0.48210001892032256,503069,0.6538155609750993
369.57995,0.0,1,-6.555,356.926,110.0,0.6205019249164577,0.3018470948111364,532011,0.31956598688286503
296.80281,3.408,7,-21.254,278.343,61.634,0.43002498682970675,0.35303405577540575,59445,0.33470654906922059
269.58322,0.198,5,-3.579,259.802,121.948,0.9158232530331046,0.6552837984150548,589241,0.75058306648365369
242.59873,0.0,0,-7.956,242.599,96.978,0.5748253210652502,0.3667046199936735,757136,0.53557522229741672
189.88363,0.225,2,-10.614,180.901,123.29,0.5928931298703243,0.34621991956649656,553628,0.40511572169138649
117.4722,0.293,2,-16.438,114.596,83.724,0.6477690631022126,0.4088617195261995,296910,0.46054128135865785
207.90812,2.113,0,-9.826,200.446,91.964,0.38472013841978675,0.3110970495237888,257644,0.35897652643959738
208.27383,0.113,4,-3.301,191.28,192.07,0.8918537796888409,0.5482282091918806,401052,0.630325326733018
311.2224,3.646,0,-16.294,295.044,68.537,0.5080586129066689,0.3722985729468398,64577,0.0
261.61587,3.03,0,-7.727,255.303,91.005,0.529020069005829,0.30073460390237744,21585,0.18789497928688675
